  [1] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.832467982000692"
  [2] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.855659397715472"
  [3] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.842506057459328"
  [4] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.753894080996885"
  [5] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.862236067843544"
  [6] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.852197992384908"
  [7] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.863966770508826"
  [8] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.786431291104188"
  [9] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.855659397715472"
 [10] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.836967808930426"
 [11] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.842506057459328"
 [12] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.784008307372793"
 [13] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.85392869505019" 
 [14] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.775354794046383"
 [15] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.760816891658013"
 [16] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.806507442021461"
 [17] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.790584977500865"
 [18] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.773624091381101"
 [19] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.868120456905504"
 [20] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.850813430252682"
 [21] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.842159916926272"
 [22] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.833506403599861"
 [23] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.850467289719626"
 [24] [1] ">>>>>>>> Correlation Seg: General Old x Removing Random Jovem Adulto 0.797507788161994"
