1200	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_500_22.jpg	1
1200	best	https://contribua.org/bairros/oeste/liberdade/R._Edésio_Silva_70_22.jpg	1
1200	best	https://contribua.org/bairros/norte/centro/Av._Mal._Floriano_Peixoto_912_203.jpg	1
1200	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_261_135.jpg	1
1200	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_2_135.jpg	1
1524	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_210_225.jpg	1
1524	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_261_315.jpg	1
1524	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_105_135.jpg	1
1524	best	https://contribua.org/bairros/norte/centro/Av._Mal._Floriano_Peixoto_660_112.jpg	1
1524	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_160_45.jpg	1
1524	best	https://contribua.org/bairros/norte/centro/Av._Mal._Floriano_Peixoto_480_203.jpg	1
1524	best	https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_284_360.jpg	1
1524	best	https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_248_90.jpg	1
1524	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_199_293.jpg	1
1524	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_210_45.jpg	1
1524	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_390_135.jpg	1
1524	best	https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_284_270.jpg	1
1524	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_300_112.jpg	1
1524	best	https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_284_90.jpg	1
1524	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_350_45.jpg	1
1524	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_54_22.jpg	1
1525	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_160_225.jpg	1
1525	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_210_315.jpg	1
1525	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_261_315.jpg	1
1525	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_66_45.jpg	1
1525	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_436_135.jpg	2
1525	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_305_45.jpg	1
1263	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_66_315.jpg	1
1263	best	https://contribua.org/bairros/norte/centro/Av._Mal._Floriano_Peixoto_445_293.jpg	1
1263	best	https://contribua.org/bairros/norte/centro/Av._Mal._Floriano_Peixoto_480_112.jpg	1
1263	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_436_315.jpg	1
1263	best	https://contribua.org/bairros/norte/centro/Av._Mal._Floriano_Peixoto_813_293.jpg	1
1263	best	https://contribua.org/bairros/oeste/liberdade/R._Edésio_Silva_306_203.jpg	1
1263	best	https://contribua.org/bairros/oeste/liberdade/R._Edésio_Silva_602_315.jpg	1
1263	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_120_22.jpg	1
1527	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_199_180.jpg	1
1527	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_54_22.jpg	1
1527	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_210_225.jpg	1
1527	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_105_135.jpg	1
1527	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_2_45.jpg	1
1527	best	https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_248_360.jpg	1
1527	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_210_135.jpg	1
1527	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_2_225.jpg	1
1527	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_66_315.jpg	1
1527	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_199_293.jpg	1
1527	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_360_22.jpg	1
666	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_120_22.jpg	1
1520	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_239_270.jpg	1
1520	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_160_135.jpg	1
1520	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_210_225.jpg	1
1520	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_261_315.jpg	1
1520	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_105_135.jpg	1
1521	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_210_315.jpg	1
1521	best	https://contribua.org/bairros/oeste/liberdade/R._Edésio_Silva_1546_203.jpg	1
1521	best	https://contribua.org/bairros/oeste/liberdade/R._Edésio_Silva_602_135.jpg	1
1521	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_160_203.jpg	1
1521	best	https://contribua.org/bairros/oeste/liberdade/R._Edésio_Silva_306_203.jpg	1
1521	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_120_22.jpg	1
1399	best	https://contribua.org/bairros/oeste/liberdade/R._Edésio_Silva_306_22.jpg	1
1399	best	https://contribua.org/bairros/norte/centro/Av._Mal._Floriano_Peixoto_691_293.jpg	1
1399	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_54_22.jpg	1
1399	best	https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_248_180.jpg	1
1399	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_66_315.jpg	1
1399	best	https://contribua.org/bairros/oeste/liberdade/R._Edésio_Silva_70_22.jpg	2
1399	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_305_45.jpg	1
1399	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_436_22.jpg	1
1399	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_239_203.jpg	1
1399	best	https://contribua.org/bairros/oeste/liberdade/R._Edésio_Silva_306_315.jpg	1
1399	best	https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_284_180.jpg	1
1566	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_160_315.jpg	2
1566	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_66_315.jpg	1
1566	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_210_315.jpg	1
1566	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_66_225.jpg	1
1566	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_199_112.jpg	1
1566	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_2_45.jpg	1
1566	best	https://contribua.org/bairros/norte/centro/Av._Mal._Floriano_Peixoto_826_203.jpg	1
1566	best	https://contribua.org/bairros/norte/centro/Av._Mal._Floriano_Peixoto_445_22.jpg	1
1566	best	https://contribua.org/bairros/oeste/catole/R._Cristina_Procópio_Silva_436_315.jpg	1
1566	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_199_10.jpg	1
1566	best	https://contribua.org/bairros/oeste/catole/R._Inácio_Marquês_da_Silva_360_22.jpg	1
